"","V1","Name","ID Number","Period","RTNG","Birthdate","Birthplace","Country_of_birth","Latitude","Longitude","Age","Sex","Fed","rating_inc"
"175",9496,"Kasparov, Garry",4100018,1996-07-01 00:00:00,2785,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,33.21834,"M","RUS",10
"176",10420,"Kramnik, Vladimir",4101588,1996-07-01 00:00:00,2765,"6/25/1975","Tuapse","Russia",44.1,39.0833,21.01848,"M","RUS",-10
"177",10765,"Lautier, Joel",600016,1996-07-01 00:00:00,2620,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,23.21971,"M","FRA",-10
"178",11115,"Leko, Peter",703303,1996-07-01 00:00:00,2630,"9/8/1979","Subotica","Serbia",46.0983,19.67,16.81314,"M","HUN",5
"179",12326,"McShane, Luke J",404853,1996-07-01 00:00:00,2385,"1/7/1984","London","United Kingdom",51.5072,-0.1275,12.48186,"M","ENG",90
"180",12972,"Morozevich, Alexander",4116992,1996-07-01 00:00:00,2610,"7/18/1977","Moscow","Russia",55.7558,37.6178,18.95414,"M","RUS",-15
"181",14898,"Polgar, Judit",700070,1996-07-01 00:00:00,2665,"7/23/1976","Budapest","Hungary",47.4983,19.0408,19.93977,"F","HUN",-10
"182",15090,"Ponomariov, Ruslan",14103320,1996-07-01 00:00:00,2550,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,12.72279,"M","UKR",200
"183",16484,"Riazantsev, Alexander",4125029,1996-07-01 00:00:00,2350,"9/12/1985","Moscow","Russia",55.7558,37.6178,10.80082,"M","RUS",50
"184",19727,"Topalov, Veselin",2900084,1996-07-01 00:00:00,2750,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,21.29774,"M","BUL",50
"185",20351,"Vallejo Pons, Francisco",2205530,1996-07-01 00:00:00,2420,"8/21/1982","Es Castell","Spain",39.8797,4.2891,13.86174,"M","ESP",65
"186",770,"Almasi, Zoltan",702293,1997-01-01 00:00:00,2595,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,20.34223135,"M","HUN",-60
"187",1969,"Bacrot, Etienne",605506,1997-01-01 00:00:00,2500,"1/22/1983","Lille","France",50.6278,3.0583,13.94387406,"M","FRA",30
"188",7331,"Grischuk, Alexander",4126025,1997-01-01 00:00:00,2340,"10/31/1983","Moscow","Russia",55.7558,37.6178,13.1718,"M","RUS",-35
"189",9005,"Kamsky, Gata",2000024,1997-01-01 00:00:00,2720,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,22.58453,"M","USA",-25
"190",9495,"Kasparov, Garry",4100018,1997-01-01 00:00:00,2795,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,33.72211,"M","RUS",10
"191",10419,"Kramnik, Vladimir",4101588,1997-01-01 00:00:00,2740,"6/25/1975","Tuapse","Russia",44.1,39.0833,21.52225,"M","RUS",-25
"192",10764,"Lautier, Joel",600016,1997-01-01 00:00:00,2630,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,23.72348,"M","FRA",10
"193",11114,"Leko, Peter",703303,1997-01-01 00:00:00,2600,"9/8/1979","Subotica","Serbia",46.0983,19.67,17.31691,"M","HUN",-30
"194",12325,"McShane, Luke J",404853,1997-01-01 00:00:00,2400,"1/7/1984","London","United Kingdom",51.5072,-0.1275,12.98563,"M","ENG",15
"195",12971,"Morozevich, Alexander",4116992,1997-01-01 00:00:00,2595,"7/18/1977","Moscow","Russia",55.7558,37.6178,19.45791,"M","RUS",-15
"196",13486,"Navara, David",309095,1997-01-01 00:00:00,2100,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,11.76728,"M","CZE",NA
"197",14897,"Polgar, Judit",700070,1997-01-01 00:00:00,2645,"7/23/1976","Budapest","Hungary",47.4983,19.0408,20.44353,"F","HUN",-20
"198",15089,"Ponomariov, Ruslan",14103320,1997-01-01 00:00:00,2565,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,13.22656,"M","UKR",15
"199",16483,"Riazantsev, Alexander",4125029,1997-01-01 00:00:00,2330,"9/12/1985","Moscow","Russia",55.7558,37.6178,11.30459,"M","RUS",-20
"200",19726,"Topalov, Veselin",2900084,1997-01-01 00:00:00,2725,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,21.80151,"M","BUL",-25
"201",20350,"Vallejo Pons, Francisco",2205530,1997-01-01 00:00:00,2385,"8/21/1982","Es Castell","Spain",39.8797,4.2891,14.3655,"M","ESP",-35
"202",769,"Almasi, Zoltan",702293,1997-07-01 00:00:00,2615,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,20.83778234,"M","HUN",20
"203",1968,"Bacrot, Etienne",605506,1997-07-01 00:00:00,2545,"1/22/1983","Lille","France",50.6278,3.0583,14.43942505,"M","FRA",45
"204",2693,"Berkes, Ferenc",718572,1997-07-01 00:00:00,2220,"8/8/1985","Baja","Hungary",46.1833,18.9536,11.89596,"M","HUN",NA
"205",3431,"Bruzon Batista, Lazaro",3503739,1997-07-01 00:00:00,2345,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,15.16496,"M","USA",NA
"206",7330,"Grischuk, Alexander",4126025,1997-07-01 00:00:00,2335,"10/31/1983","Moscow","Russia",55.7558,37.6178,13.66735,"M","RUS",-5
"207",9004,"Kamsky, Gata",2000024,1997-07-01 00:00:00,2720,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,23.08008,"M","USA",0
"208",9494,"Kasparov, Garry",4100018,1997-07-01 00:00:00,2820,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,34.21766,"M","RUS",25
"209",10418,"Kramnik, Vladimir",4101588,1997-07-01 00:00:00,2770,"6/25/1975","Tuapse","Russia",44.1,39.0833,22.0178,"M","RUS",30
"210",10763,"Lautier, Joel",600016,1997-07-01 00:00:00,2660,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,24.21903,"M","FRA",30
"211",11113,"Leko, Peter",703303,1997-07-01 00:00:00,2635,"9/8/1979","Subotica","Serbia",46.0983,19.67,17.81246,"M","HUN",35
"212",12324,"McShane, Luke J",404853,1997-07-01 00:00:00,2455,"1/7/1984","London","United Kingdom",51.5072,-0.1275,13.48118,"M","ENG",55
"213",12970,"Morozevich, Alexander",4116992,1997-07-01 00:00:00,2590,"7/18/1977","Moscow","Russia",55.7558,37.6178,19.95346,"M","RUS",-5
"214",13485,"Navara, David",309095,1997-07-01 00:00:00,2075,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,12.26283,"M","CZE",-25
"215",14896,"Polgar, Judit",700070,1997-07-01 00:00:00,2670,"7/23/1976","Budapest","Hungary",47.4983,19.0408,20.93908,"F","HUN",25
"216",15088,"Ponomariov, Ruslan",14103320,1997-07-01 00:00:00,2555,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,13.72211,"M","UKR",-10
"217",15884,"Radjabov, Teimour",13400924,1997-07-01 00:00:00,2245,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,10.30527,"M","AZE",NA
"218",16482,"Riazantsev, Alexander",4125029,1997-07-01 00:00:00,2275,"9/12/1985","Moscow","Russia",55.7558,37.6178,11.80014,"M","RUS",-55
"219",19725,"Topalov, Veselin",2900084,1997-07-01 00:00:00,2745,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,22.29706,"M","BUL",20
"220",20349,"Vallejo Pons, Francisco",2205530,1997-07-01 00:00:00,2415,"8/21/1982","Es Castell","Spain",39.8797,4.2891,14.86105,"M","ESP",30
"221",598,"Alekseev, Evgeny",4138147,1998-01-01 00:00:00,2275,"11/28/1985","Pushkin","Russia",59.7176,30.406,12.09308693,"M","RUS",NA
"222",768,"Almasi, Zoltan",702293,1998-01-01 00:00:00,2630,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,21.34154689,"M","HUN",15
"223",1967,"Bacrot, Etienne",605506,1998-01-01 00:00:00,2565,"1/22/1983","Lille","France",50.6278,3.0583,14.9431896,"M","FRA",20
"224",2692,"Berkes, Ferenc",718572,1998-01-01 00:00:00,2230,"8/8/1985","Baja","Hungary",46.1833,18.9536,12.39973,"M","HUN",10
"225",3430,"Bruzon Batista, Lazaro",3503739,1998-01-01 00:00:00,2325,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,15.66872,"M","USA",-20
"226",5464,"Efimenko, Zahar",14107201,1998-01-01 00:00:00,2245,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,12.49829,"M","UKR",NA
"227",7329,"Grischuk, Alexander",4126025,1998-01-01 00:00:00,2395,"10/31/1983","Moscow","Russia",55.7558,37.6178,14.17112,"M","RUS",60
"228",8620,"Inarkiev, Ernesto",4162722,1998-01-01 00:00:00,2300,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,12.06297,"M","RUS",NA
"229",9003,"Kamsky, Gata",2000024,1998-01-01 00:00:00,2720,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,23.58385,"M","USA",0
"230",9493,"Kasparov, Garry",4100018,1998-01-01 00:00:00,2825,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,34.72142,"M","RUS",5
"231",10417,"Kramnik, Vladimir",4101588,1998-01-01 00:00:00,2790,"6/25/1975","Tuapse","Russia",44.1,39.0833,22.52156,"M","RUS",20
"232",10762,"Lautier, Joel",600016,1998-01-01 00:00:00,2645,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,24.72279,"M","FRA",-15
"233",11112,"Leko, Peter",703303,1998-01-01 00:00:00,2670,"9/8/1979","Subotica","Serbia",46.0983,19.67,18.31622,"M","HUN",35
"234",12323,"McShane, Luke J",404853,1998-01-01 00:00:00,2490,"1/7/1984","London","United Kingdom",51.5072,-0.1275,13.98494,"M","ENG",35
"235",12969,"Morozevich, Alexander",4116992,1998-01-01 00:00:00,2590,"7/18/1977","Moscow","Russia",55.7558,37.6178,20.45722,"M","RUS",0
"236",13484,"Navara, David",309095,1998-01-01 00:00:00,2175,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,12.7666,"M","CZE",100
"237",14895,"Polgar, Judit",700070,1998-01-01 00:00:00,2675,"7/23/1976","Budapest","Hungary",47.4983,19.0408,21.44285,"F","HUN",5
"238",15087,"Ponomariov, Ruslan",14103320,1998-01-01 00:00:00,2580,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,14.22587,"M","UKR",25
"239",15883,"Radjabov, Teimour",13400924,1998-01-01 00:00:00,2250,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,10.80903,"M","AZE",5
"240",16481,"Riazantsev, Alexander",4125029,1998-01-01 00:00:00,2290,"9/12/1985","Moscow","Russia",55.7558,37.6178,12.3039,"M","RUS",15
"241",19724,"Topalov, Veselin",2900084,1998-01-01 00:00:00,2740,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,22.80082,"M","BUL",-5
"242",20348,"Vallejo Pons, Francisco",2205530,1998-01-01 00:00:00,2415,"8/21/1982","Es Castell","Spain",39.8797,4.2891,15.36482,"M","ESP",0
"243",20911,"Volokitin, Andrei",14107090,1998-01-01 00:00:00,2295,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,11.54004,"M","UKR",NA
"244",597,"Alekseev, Evgeny",4138147,1998-07-01 00:00:00,2270,"11/28/1985","Pushkin","Russia",59.7176,30.406,12.58863792,"M","RUS",-5
"245",767,"Almasi, Zoltan",702293,1998-07-01 00:00:00,2650,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,21.83709788,"M","HUN",20
"246",1966,"Bacrot, Etienne",605506,1998-07-01 00:00:00,2555,"1/22/1983","Lille","France",50.6278,3.0583,15.43874059,"M","FRA",-10
"247",2691,"Berkes, Ferenc",718572,1998-07-01 00:00:00,2290,"8/8/1985","Baja","Hungary",46.1833,18.9536,12.89528,"M","HUN",60
"248",3429,"Bruzon Batista, Lazaro",3503739,1998-07-01 00:00:00,2470,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,16.16427,"M","USA",145
"249",3600,"Bu, Xiangzhi",8601445,1998-07-01 00:00:00,2290,"12/10/1985","Qingdao","China",36.1167,120.4,12.55578,"M","CHN",NA
"250",5463,"Efimenko, Zahar",14107201,1998-07-01 00:00:00,2330,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,12.99384,"M","UKR",85
"251",7328,"Grischuk, Alexander",4126025,1998-07-01 00:00:00,2490,"10/31/1983","Moscow","Russia",55.7558,37.6178,14.66667,"M","RUS",95
"252",8619,"Inarkiev, Ernesto",4162722,1998-07-01 00:00:00,2300,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,12.55852,"M","RUS",0
"253",9002,"Kamsky, Gata",2000024,1998-07-01 00:00:00,2720,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,24.0794,"M","USA",0
"254",9492,"Kasparov, Garry",4100018,1998-07-01 00:00:00,2815,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,35.21697,"M","RUS",-10
"255",10416,"Kramnik, Vladimir",4101588,1998-07-01 00:00:00,2780,"6/25/1975","Tuapse","Russia",44.1,39.0833,23.01711,"M","RUS",-10
"256",10761,"Lautier, Joel",600016,1998-07-01 00:00:00,2625,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,25.21834,"M","FRA",-20
"257",11111,"Leko, Peter",703303,1998-07-01 00:00:00,2665,"9/8/1979","Subotica","Serbia",46.0983,19.67,18.81177,"M","HUN",-5
"258",12322,"McShane, Luke J",404853,1998-07-01 00:00:00,2470,"1/7/1984","London","United Kingdom",51.5072,-0.1275,14.48049,"M","ENG",-20
"259",12968,"Morozevich, Alexander",4116992,1998-07-01 00:00:00,2625,"7/18/1977","Moscow","Russia",55.7558,37.6178,20.95277,"M","RUS",35
"260",13483,"Navara, David",309095,1998-07-01 00:00:00,2275,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,13.26215,"M","CZE",100
"261",14894,"Polgar, Judit",700070,1998-07-01 00:00:00,2665,"7/23/1976","Budapest","Hungary",47.4983,19.0408,21.9384,"F","HUN",-10
"262",15086,"Ponomariov, Ruslan",14103320,1998-07-01 00:00:00,2585,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,14.72142,"M","UKR",5
"263",15882,"Radjabov, Teimour",13400924,1998-07-01 00:00:00,2325,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,11.30459,"M","AZE",75
"264",16480,"Riazantsev, Alexander",4125029,1998-07-01 00:00:00,2335,"9/12/1985","Moscow","Russia",55.7558,37.6178,12.79945,"M","RUS",45
"265",19723,"Topalov, Veselin",2900084,1998-07-01 00:00:00,2700,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,23.29637,"M","BUL",-40
"266",20347,"Vallejo Pons, Francisco",2205530,1998-07-01 00:00:00,2450,"8/21/1982","Es Castell","Spain",39.8797,4.2891,15.86037,"M","ESP",35
"267",20910,"Volokitin, Andrei",14107090,1998-07-01 00:00:00,2240,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,12.03559,"M","UKR",-55
"268",596,"Alekseev, Evgeny",4138147,1999-01-01 00:00:00,2300,"11/28/1985","Pushkin","Russia",59.7176,30.406,13.09240246,"M","RUS",30
"269",766,"Almasi, Zoltan",702293,1999-01-01 00:00:00,2665,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,22.34086242,"M","HUN",15
"270",1965,"Bacrot, Etienne",605506,1999-01-01 00:00:00,2561,"1/22/1983","Lille","France",50.6278,3.0583,15.94250513,"M","FRA",6
"271",2690,"Berkes, Ferenc",718572,1999-01-01 00:00:00,2351,"8/8/1985","Baja","Hungary",46.1833,18.9536,13.39904,"M","HUN",61
"272",3428,"Bruzon Batista, Lazaro",3503739,1999-01-01 00:00:00,2488,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,16.66804,"M","USA",18
"273",3599,"Bu, Xiangzhi",8601445,1999-01-01 00:00:00,2365,"12/10/1985","Qingdao","China",36.1167,120.4,13.05955,"M","CHN",75
"274",5462,"Efimenko, Zahar",14107201,1999-01-01 00:00:00,2343,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,13.4976,"M","UKR",13
"275",7327,"Grischuk, Alexander",4126025,1999-01-01 00:00:00,2482,"10/31/1983","Moscow","Russia",55.7558,37.6178,15.17043,"M","RUS",-8
"276",8618,"Inarkiev, Ernesto",4162722,1999-01-01 00:00:00,2397,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,13.06229,"M","RUS",97
"277",9001,"Kamsky, Gata",2000024,1999-01-01 00:00:00,2720,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,24.58316,"M","USA",0
"278",9491,"Kasparov, Garry",4100018,1999-01-01 00:00:00,2812,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,35.72074,"M","RUS",-3
"279",10415,"Kramnik, Vladimir",4101588,1999-01-01 00:00:00,2751,"6/25/1975","Tuapse","Russia",44.1,39.0833,23.52088,"M","RUS",-29
"280",10760,"Lautier, Joel",600016,1999-01-01 00:00:00,2596,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,25.72211,"M","FRA",-29
"281",11110,"Leko, Peter",703303,1999-01-01 00:00:00,2694,"9/8/1979","Subotica","Serbia",46.0983,19.67,19.31554,"M","HUN",29
"282",11951,"Mamedyarov, Shakhriyar",13401319,1999-01-01 00:00:00,2201,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,13.72211,"M","AZE",NA
"283",12321,"McShane, Luke J",404853,1999-01-01 00:00:00,2497,"1/7/1984","London","United Kingdom",51.5072,-0.1275,14.98426,"M","ENG",27
"284",12967,"Morozevich, Alexander",4116992,1999-01-01 00:00:00,2723,"7/18/1977","Moscow","Russia",55.7558,37.6178,21.45654,"M","RUS",98
"285",13314,"Nakamura, Hikaru",2016192,1999-01-01 00:00:00,2182,"12/9/1987","Hirakata","Japan",34.8147,135.6511,11.06366,"M","USA",NA
"286",13482,"Navara, David",309095,1999-01-01 00:00:00,2412,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,13.76591,"M","CZE",137
"287",14893,"Polgar, Judit",700070,1999-01-01 00:00:00,2677,"7/23/1976","Budapest","Hungary",47.4983,19.0408,22.44216,"F","HUN",12
"288",15085,"Ponomariov, Ruslan",14103320,1999-01-01 00:00:00,2609,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,15.22519,"M","UKR",24
"289",15881,"Radjabov, Teimour",13400924,1999-01-01 00:00:00,2395,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,11.80835,"M","AZE",70
"290",16479,"Riazantsev, Alexander",4125029,1999-01-01 00:00:00,2387,"9/12/1985","Moscow","Russia",55.7558,37.6178,13.30322,"M","RUS",52
"291",18823,"Stellwagen, Daniel",1006673,1999-01-01 00:00:00,2154,"3/1/1987","Soest","Netherlands",52.1764,5.2992,11.83847,"M","NED",NA
"292",19722,"Topalov, Veselin",2900084,1999-01-01 00:00:00,2700,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,23.80014,"M","BUL",0
"293",20346,"Vallejo Pons, Francisco",2205530,1999-01-01 00:00:00,2494,"8/21/1982","Es Castell","Spain",39.8797,4.2891,16.36413,"M","ESP",44
"294",20909,"Volokitin, Andrei",14107090,1999-01-01 00:00:00,2307,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,12.53936,"M","UKR",67
"295",595,"Alekseev, Evgeny",4138147,1999-07-01 00:00:00,2400,"11/28/1985","Pushkin","Russia",59.7176,30.406,13.58795346,"M","RUS",100
"296",765,"Almasi, Zoltan",702293,1999-07-01 00:00:00,2663,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,22.83641342,"M","HUN",-2
"297",1964,"Bacrot, Etienne",605506,1999-07-01 00:00:00,2592,"1/22/1983","Lille","France",50.6278,3.0583,16.43805613,"M","FRA",31
"298",2689,"Berkes, Ferenc",718572,1999-07-01 00:00:00,2353,"8/8/1985","Baja","Hungary",46.1833,18.9536,13.89459,"M","HUN",2
"299",3427,"Bruzon Batista, Lazaro",3503739,1999-07-01 00:00:00,2528,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,17.16359,"M","USA",40
"300",3598,"Bu, Xiangzhi",8601445,1999-07-01 00:00:00,2465,"12/10/1985","Qingdao","China",36.1167,120.4,13.5551,"M","CHN",100
"301",5461,"Efimenko, Zahar",14107201,1999-07-01 00:00:00,2332,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,13.99316,"M","UKR",-11
"302",7326,"Grischuk, Alexander",4126025,1999-07-01 00:00:00,2549,"10/31/1983","Moscow","Russia",55.7558,37.6178,15.66598,"M","RUS",67
"303",8617,"Inarkiev, Ernesto",4162722,1999-07-01 00:00:00,2423,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,13.55784,"M","RUS",26
"304",9000,"Kamsky, Gata",2000024,1999-07-01 00:00:00,2720,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,25.07871,"M","USA",0
"305",9490,"Kasparov, Garry",4100018,1999-07-01 00:00:00,2851,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,36.21629,"M","RUS",39
"306",10414,"Kramnik, Vladimir",4101588,1999-07-01 00:00:00,2760,"6/25/1975","Tuapse","Russia",44.1,39.0833,24.01643,"M","RUS",9
"307",10759,"Lautier, Joel",600016,1999-07-01 00:00:00,2638,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,26.21766,"M","FRA",42
"308",11109,"Leko, Peter",703303,1999-07-01 00:00:00,2701,"9/8/1979","Subotica","Serbia",46.0983,19.67,19.81109,"M","HUN",7
"309",11950,"Mamedyarov, Shakhriyar",13401319,1999-07-01 00:00:00,2201,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,14.21766,"M","AZE",0
"310",12320,"McShane, Luke J",404853,1999-07-01 00:00:00,2467,"1/7/1984","London","United Kingdom",51.5072,-0.1275,15.47981,"M","ENG",-30
"311",12966,"Morozevich, Alexander",4116992,1999-07-01 00:00:00,2758,"7/18/1977","Moscow","Russia",55.7558,37.6178,21.95209,"M","RUS",35
"312",13313,"Nakamura, Hikaru",2016192,1999-07-01 00:00:00,2204,"12/9/1987","Hirakata","Japan",34.8147,135.6511,11.55921,"M","USA",22
"313",13481,"Navara, David",309095,1999-07-01 00:00:00,2406,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,14.26146,"M","CZE",-6
"314",14892,"Polgar, Judit",700070,1999-07-01 00:00:00,2671,"7/23/1976","Budapest","Hungary",47.4983,19.0408,22.93771,"F","HUN",-6
"315",15084,"Ponomariov, Ruslan",14103320,1999-07-01 00:00:00,2616,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,15.72074,"M","UKR",7
"316",15880,"Radjabov, Teimour",13400924,1999-07-01 00:00:00,2438,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,12.3039,"M","AZE",43
"317",16478,"Riazantsev, Alexander",4125029,1999-07-01 00:00:00,2417,"9/12/1985","Moscow","Russia",55.7558,37.6178,13.79877,"M","RUS",30
"318",18822,"Stellwagen, Daniel",1006673,1999-07-01 00:00:00,2254,"3/1/1987","Soest","Netherlands",52.1764,5.2992,12.33402,"M","NED",100
"319",19721,"Topalov, Veselin",2900084,1999-07-01 00:00:00,2690,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,24.29569,"M","BUL",-10
"320",20345,"Vallejo Pons, Francisco",2205530,1999-07-01 00:00:00,2519,"8/21/1982","Es Castell","Spain",39.8797,4.2891,16.85969,"M","ESP",25
"321",20908,"Volokitin, Andrei",14107090,1999-07-01 00:00:00,2307,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,13.03491,"M","UKR",0
"322",21234,"Wang, Yue",8601429,1999-07-01 00:00:00,2344,"3/31/1987","Taiyuan","China",37.8733,112.5425,12.25188,"M","CHN",NA
"323",428,"Acs, Peter",708020,2000-01-01 00:00:00,2542,"5/10/1981","Eger","Hungary",47.8989,20.3747,18.64476386,"M","HUN",NA
"324",594,"Alekseev, Evgeny",4138147,2000-01-01 00:00:00,2475,"11/28/1985","Pushkin","Russia",59.7176,30.406,14.091718,"M","RUS",75
"325",764,"Almasi, Zoltan",702293,2000-01-01 00:00:00,2668,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,23.34017796,"M","HUN",5
"326",1963,"Bacrot, Etienne",605506,2000-01-01 00:00:00,2594,"1/22/1983","Lille","France",50.6278,3.0583,16.94182067,"M","FRA",2
"327",2263,"Balogh, Csaba",718939,2000-01-01 00:00:00,2356,"3/10/1987","Budapest","Hungary",47.4983,19.0408,12.81314,"M","HUN",NA
"328",2429,"Baramidze, David",4667719,2000-01-01 00:00:00,2161,"9/27/1988","Tbilisi","Georgia",41.7225,44.7925,11.26078,"M","GER",NA
"329",2688,"Berkes, Ferenc",718572,2000-01-01 00:00:00,2398,"8/8/1985","Baja","Hungary",46.1833,18.9536,14.39836,"M","HUN",45
"330",3426,"Bruzon Batista, Lazaro",3503739,2000-01-01 00:00:00,2568,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,17.66735,"M","USA",40
"331",3597,"Bu, Xiangzhi",8601445,2000-01-01 00:00:00,2565,"12/10/1985","Qingdao","China",36.1167,120.4,14.05886,"M","CHN",100
"332",4604,"Dao, Thien Hai",12400084,2000-01-01 00:00:00,2550,"5/10/1978",NA,NA,NA,NA,21.64545,"M","VIE",NA
"333",5460,"Efimenko, Zahar",14107201,2000-01-01 00:00:00,2332,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,14.49692,"M","UKR",0
"334",6409,"Gagunashvili, Merab",13601652,2000-01-01 00:00:00,2255,"1/3/1985","Tbilisi","Georgia",41.7225,44.7925,14.99247,"M","GEO",NA
"335",7159,"Gretarsson, Helgi Ass",2300699,2000-01-01 00:00:00,2543,"2/18/1977",NA,NA,NA,NA,22.86653,"M","ISL",NA
"336",7325,"Grischuk, Alexander",4126025,2000-01-01 00:00:00,2581,"10/31/1983","Moscow","Russia",55.7558,37.6178,16.16975,"M","RUS",32
"337",7751,"Guseinov, Gadir",13401378,2000-01-01 00:00:00,2324,"5/21/1986","Moscow","Russia",55.7558,37.6178,13.61533,"M","AZE",NA
